S 117.2 2 91.7
S 520.1 2 18.2
S 652.1 2 87.3
S 1173.1 2 16.1
S 1261.6 2 78.2
S 1669.4 2 29.2
S 1769.3 2 56.3
S 3011.7 2 1.9
S 3100.2 2 17.0
S 3211.7 2 96.8
S 3585.0 2 60.9
S 3661.8 2 3.4
S 3810.6 2 1.1
S 3957.4 2 72.3
S 4099.0 2 53.8
S 4153.2 2 94.6
S 4346.1 2 74.1
S 4891.0 2 31.2
S 5032.0 2 49.0
S 5169.8 2 46.6
S 5480.0 2 88.4
S 5579.2 2 10.7
S 6087.8 2 27.3
S 6267.8 2 67.4
S 6391.3 2 16.3
S 6924.9 2 29.9
S 7347.3 2 94.2
S 7564.7 2 17.0
S 7671.2 2 5.7
S 8049.6 2 10.2
S 8523.8 2 51.0
S 8656.9 2 47.9
S 8758.6 2 81.3
S 9131.2 2 77.1
S 9454.0 2 37.4
S 9979.1 2 51.9
S 10741.6 2 32.9
S 11019.8 2 50.9
S 11647.9 2 1.4
S 11748.5 2 0.4
S 11883.0 2 44.7
S 12010.4 2 7.6
S 12096.5 2 57.1
S 12363.6 2 57.6
S 12461.0 2 21.4
S 12823.5 2 60.9
S 13155.4 2 88.5
S 13384.8 2 83.5
S 13480.8 2 45.6
S 13556.7 2 41.1
S 13705.4 2 88.1
S 13857.2 2 44.9
S 14445.8 2 75.2
S 14657.3 2 48.6
S 14853.9 2 70.0
S 15042.3 2 39.6
S 15193.9 2 41.1
S 15382.4 2 14.2
S 15512.6 2 29.7
S 15590.2 2 83.0
S 15730.9 2 44.0
S 16205.2 2 9.6
S 16432.0 2 70.5
S 16942.8 2 2.7
S 17540.3 2 85.8
S 17921.3 2 70.9
S 17996.9 2 44.7
S 18154.4 2 5.7
S 18278.6 2 31.6
S 18350.6 2 67.2
S 18492.1 2 85.7
S 18697.0 2 18.1
S 18861.2 2 68.8
S 19069.1 2 61.4
S 19304.9 2 38.4
S 19383.5 2 2.4
S 19513.1 2 46.0
S 19709.2 2 52.9
S 19846.5 2 31.4
S 19968.3 2 26.7
S 20066.3 2 53.0
S 20285.0 2 54.6
S 20366.7 2 50.1
S 20621.8 2 33.5
S 20708.7 2 92.3
S 20891.9 2 26.9
S 21015.1 2 69.0
S 21122.8 2 98.5
S 21407.5 2 88.6
S 21521.9 2 84.1
S 21877.5 2 66.9
S 22082.7 2 7.4
S 22196.0 2 84.1
S 22379.0 2 98.4
S 22549.7 2 89.0
S 22852.5 2 73.9
S 22964.8 2 65.3
S 23338.0 2 75.3
S 23729.4 2 19.1
S 24053.5 2 42.6
S 24167.6 2 50.0
S 24299.6 2 44.0
S 24429.6 2 36.4
S 24489.5 2 34.9
S 24563.7 2 60.6
S 24667.0 2 28.2
S 24999.4 2 67.3
S 25078.5 2 38.0
S 25198.2 2 59.9
S 25432.9 2 38.5
S 25814.4 2 78.6
S 25901.4 2 12.9
S 26096.6 2 50.2
S 26255.6 2 2.3
S 26312.5 2 71.1
S 27501.5 2 76.0
S 27974.4 2 24.5
S 28044.2 2 7.6
S 28268.1 2 61.7
S 28351.4 2 33.4
S 28537.3 2 51.6
S 28650.2 2 24.1
S 28817.6 2 7.8
S 29037.6 2 0.3
S 29257.2 2 19.0
S 29396.9 2 93.4
S 29525.7 2 22.5
S 29639.9 2 94.5
S 29764.2 2 93.0
S 29983.9 2 100.0
S 30189.6 2 65.4
S 30398.4 2 74.7
S 30756.9 2 53.7
S 30836.9 2 23.5
S 30929.7 2 49.4
S 31034.2 2 18.2
S 31155.4 2 0.1
S 31618.7 2 38.7
S 31871.7 2 42.1
S 31959.4 2 50.8
S 32221.5 2 47.2
S 32279.3 2 91.2
S 32398.4 2 0.4
S 32600.0 2 19.4
S 32875.5 2 63.8
S 33267.3 2 11.5
S 33368.9 2 89.1
S 33500.5 2 14.8
S 33662.9 2 25.7
S 33961.8 2 88.3
S 34140.4 2 45.1
S 34252.3 2 6.5
S 34314.0 2 77.0
S 34600.6 2 1.5
S 34792.3 2 23.3
S 34853.0 2 28.2
S 34967.0 2 78.4
S 35207.1 2 81.0
S 35367.5 2 26.5
S 35447.9 2 36.9
S 35539.6 2 63.3
S 35652.5 2 52.3
S 35759.7 2 82.5
S 35981.0 2 80.0
S 36197.3 2 30.3
S 36662.9 2 37.3
S 36780.4 2 74.0
S 37187.3 2 17.4
S 37263.5 2 57.1
S 37478.9 2 46.5
S 37680.5 2 13.5
S 37803.3 2 79.8
S 38265.7 2 29.2
S 38362.8 2 15.1
S 38452.7 2 70.6
S 38707.5 2 96.9
S 38911.9 2 46.3
S 39092.5 2 10.6
S 39243.3 2 10.2
S 39293.6 2 34.8
S 39458.4 2 0.1
S 39523.8 2 66.1
S 39693.5 2 99.1
S 39951.1 2 54.3
S 40197.0 2 18.3
S 40679.8 2 55.8
S 40810.9 2 11.8
S 40919.8 2 40.3
S 41133.0 2 1.9
S 41218.9 2 47.8
S 41861.8 2 36.3
S 42047.5 2 56.6
S 42179.4 2 9.7
S 42232.5 2 0.5
S 42571.0 2 57.1
S 42707.5 2 62.8
S 42794.1 2 90.0
S 43119.7 2 68.0
S 43505.0 2 87.6
S 43936.4 2 61.3
S 44449.8 2 52.5
S 44581.9 2 92.0
S 44723.9 2 71.6
S 45175.7 2 13.8
S 45275.9 2 12.9
S 45363.7 2 16.8
S 45657.5 2 98.8
S 45757.0 2 65.2
S 46088.6 2 93.5
S 46290.1 2 68.8
S 46432.0 2 68.9
S 46639.0 2 72.2
S 46866.0 2 38.1
S 46958.8 2 6.1
S 47073.2 2 27.1
S 47325.1 2 12.4
S 47449.1 2 54.3
S 47509.7 2 92.0
S 47616.9 2 29.1
S 47823.1 2 38.2
S 47939.8 2 38.1
S 48018.6 2 9.4
S 48130.4 2 44.9
S 48331.9 2 51.3
S 49057.1 2 64.5
S 49143.5 2 26.0
S 49210.2 2 46.4
S 49286.3 2 84.0
S 49584.7 2 77.2
S 50517.6 2 45.7
S 50713.3 2 37.3
S 50770.9 2 28.2
S 51439.5 2 86.8
S 51608.1 2 69.3
S 52335.9 2 4.5
S 52595.3 2 10.9
S 53252.9 2 28.3
S 53681.9 2 37.2
S 53833.4 2 27.1
S 53950.0 2 36.0
S 54302.0 2 63.0
S 54376.5 2 88.2
S 54620.6 2 25.4
S 54690.9 2 16.3
S 55343.9 2 43.6
S 55405.0 2 63.5
S 55571.2 2 19.9
S 55732.5 2 92.0
S 56081.5 2 63.0
S 56175.7 2 93.0
S 56289.7 2 55.1
S 56365.2 2 27.9
S 56491.6 2 67.7
S 56581.8 2 57.9
S 57040.3 2 44.3
S 57250.6 2 63.3
S 57425.2 2 42.3
S 57719.7 2 18.5
S 58132.3 2 27.4
S 58294.8 2 13.9
S 58688.7 2 8.8
S 58828.6 2 92.8
S 59009.8 2 93.0
S 59121.7 2 36.1
S 59276.4 2 86.4
S 59364.2 2 78.9
S 59449.7 2 2.4
S 59554.8 2 39.8
S 59809.1 2 38.2
S 60098.9 2 98.3
S 60286.6 2 12.4
S 60402.2 2 26.1
S 60458.4 2 84.4
S 60585.1 2 98.3
S 60869.3 2 46.7
S 61369.0 2 98.9
S 61677.5 2 43.7
S 61793.0 2 43.2
S 61862.4 2 94.6
S 62286.5 2 64.8
S 62419.1 2 40.6
S 62474.4 2 92.3
S 62728.3 2 13.4
S 62839.2 2 11.2
S 62917.6 2 12.0
S 63825.6 2 9.9
S 63932.0 2 65.0
S 64143.3 2 55.0
S 64226.0 2 14.8
S 64344.5 2 33.0
S 64518.2 2 18.9
S 64726.8 2 16.1
S 64899.9 2 57.0
S 65143.9 2 93.6
S 65240.8 2 13.4
S 65534.3 2 61.2
S 65742.7 2 94.0
S 65991.7 2 36.2
S 66052.6 2 22.1
S 66150.4 2 71.7
S 66260.7 2 16.7
S 66453.4 2 27.4
S 66555.8 2 61.5
S 66660.1 2 56.7
S 66781.4 2 40.9
S 66977.7 2 7.2
S 67186.5 2 61.0
S 67250.1 2 42.1
S 67386.2 2 12.9
S 67684.2 2 37.4
S 67770.7 2 79.8
S 68575.1 2 74.5
S 69011.6 2 6.7
S 69198.5 2 32.2
S 69504.7 2 93.8
S 69615.0 2 86.2
S 69799.8 2 7.5
S 69957.5 2 49.9
S 70044.7 2 19.5
S 70109.4 2 2.2
S 70307.6 2 20.1
S 70460.5 2 81.8
S 70655.6 2 76.3
S 71148.1 2 9.5
S 71239.0 2 71.6
S 71478.9 2 92.6
S 71605.5 2 83.3
S 71878.9 2 78.9
S 72082.6 2 44.8
S 72155.3 2 88.5
S 72332.9 2 66.8
S 72698.8 2 75.5
S 72820.9 2 69.6
S 72899.6 2 54.3
S 73118.3 2 54.9
S 73538.7 2 76.6
S 73621.5 2 76.4
S 74017.9 2 15.2
S 74323.2 2 5.5
S 74503.1 2 80.2
S 74639.8 2 27.6
S 75066.0 2 7.9
S 75251.7 2 14.5
S 75405.8 2 89.4
S 75610.5 2 37.0
S 75707.0 2 80.5
S 75864.8 2 25.4
S 75950.7 2 81.5
S 76202.1 2 3.2
S 76257.7 2 81.5
S 76343.5 2 28.4
S 76576.7 2 78.0
S 77129.2 2 32.5
S 77848.7 2 68.3
S 78393.2 2 48.5
S 78670.6 2 14.7
S 79046.5 2 36.7
S 79120.0 2 93.4
S 79250.0 2 96.5
S 79485.0 2 97.5
S 79618.3 2 63.4
S 79700.9 2 70.9
S 80170.7 2 96.2
S 80517.9 2 80.0
S 80602.5 2 60.0
S 80698.2 2 89.0
S 80921.0 2 28.4
S 80973.4 2 44.4
